image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000223_01802_d_0000005,64,50-100,392.0,small,0.1139,1,45,1,1
0000223_01802_d_0000005,64,50-100,84.0,small,0.0,1,375,0,1
0000223_01802_d_0000005,64,50-100,170.0,small,0.0,1,-1,0,0
0000223_01802_d_0000005,64,50-100,1100.0,medium,0.0,1,24,1,1
0000223_01802_d_0000005,64,50-100,1300.0,medium,0.0,2,20,1,1
0000223_01802_d_0000005,64,50-100,703.0,small,0.0,0,23,1,1
0000223_01802_d_0000005,64,50-100,255.0,small,0.0,1,-1,0,0
0000223_01802_d_0000005,64,50-100,96.0,small,0.0,1,-1,0,0
0000237_00001_d_0000001,15,<50,4140.0,medium,0.0,2,1,1,1
0000237_00001_d_0000001,15,<50,2336.0,medium,0.0,2,0,1,1
0000237_00001_d_0000001,15,<50,625.0,small,0.0,1,4,1,1
0000237_00001_d_0000001,15,<50,540.0,small,0.0,0,5,1,1
0000237_00001_d_0000001,15,<50,620.0,small,0.0,0,109,1,1
0000237_00001_d_0000001,15,<50,273.0,small,0.0,0,14,1,1
0000237_00001_d_0000001,15,<50,234.0,small,0.0,0,549,0,1
0000237_00001_d_0000001,15,<50,672.0,small,0.0,1,-1,0,0
0000237_00001_d_0000001,15,<50,437.0,small,0.0,0,2,1,1
0000237_00001_d_0000001,15,<50,98.0,small,0.0,0,6,1,1
0000237_00001_d_0000001,15,<50,121.0,small,0.0,0,26,1,1
0000237_00001_d_0000001,15,<50,504.0,small,0.0723,4,3,1,1
0000237_00001_d_0000001,15,<50,119.0,small,0.0723,1,-1,0,0
0000237_00001_d_0000001,15,<50,176.0,small,0.0,1,41,1,1
0000237_00001_d_0000001,15,<50,120.0,small,0.0,1,10,1,1
0000242_00001_d_0000001,42,<50,3520.0,medium,0.0044,4,1,1,1
0000242_00001_d_0000001,42,<50,1786.0,medium,0.0044,2,2,1,1
0000242_00001_d_0000001,42,<50,2256.0,medium,0.0667,4,11,1,1
0000242_00001_d_0000001,42,<50,621.0,small,0.0667,2,19,1,1
0000242_00001_d_0000001,42,<50,420.0,small,0.0604,2,4,1,1
0000242_00001_d_0000001,42,<50,528.0,small,0.0604,3,14,1,1
0000242_00001_d_0000001,42,<50,77.0,small,0.0,0,44,1,1
0000242_00001_d_0000001,42,<50,130.0,small,0.0,1,12,1,1
0000242_00001_d_0000001,42,<50,49.0,small,0.0,2,261,1,1
0000242_00001_d_0000001,42,<50,42.0,small,0.0,2,66,1,1
0000242_00001_d_0000001,42,<50,48.0,small,0.0,1,226,1,1
0000242_00001_d_0000001,42,<50,14.0,small,0.0,0,-1,0,0
0000242_00001_d_0000001,42,<50,15.0,small,0.0,0,218,1,1
0000242_00001_d_0000001,42,<50,30.0,small,0.0,1,31,1,1
0000242_00001_d_0000001,42,<50,36.0,small,0.0,0,41,1,1
0000242_00001_d_0000001,42,<50,130.0,small,0.0,0,9,1,1
0000242_00001_d_0000001,42,<50,168.0,small,0.0042,1,6,1,1
0000242_00001_d_0000001,42,<50,70.0,small,0.0042,1,23,1,1
0000242_00001_d_0000001,42,<50,147.0,small,0.0982,4,-1,0,0
0000242_00001_d_0000001,42,<50,99.0,small,0.0982,3,28,1,1
0000242_00001_d_0000001,42,<50,108.0,small,0.0,2,10,1,1
0000242_00001_d_0000001,42,<50,176.0,small,0.0,2,7,1,1
0000242_00001_d_0000001,42,<50,99.0,small,0.0,2,85,1,1
0000242_00001_d_0000001,42,<50,396.0,small,0.0,2,8,1,1
0000242_00001_d_0000001,42,<50,330.0,small,0.2203,4,42,1,1
0000242_00001_d_0000001,42,<50,645.0,small,0.2203,5,22,1,1
0000242_00001_d_0000001,42,<50,782.0,small,0.2052,4,15,1,1
0000242_00001_d_0000001,42,<50,209.0,small,0.351,3,136,1,1
0000242_00001_d_0000001,42,<50,276.0,small,0.351,3,25,1,1
0000242_00001_d_0000001,42,<50,700.0,small,0.0,0,5,1,1
0000242_00001_d_0000001,42,<50,1820.0,medium,0.0347,5,3,1,1
0000242_00001_d_0000001,42,<50,25137.0,large,0.0,15,0,1,1
0000242_00001_d_0000001,42,<50,1400.0,medium,0.0347,2,21,1,1
0000242_00001_d_0000001,42,<50,2940.0,medium,0.0828,3,165,1,1
0000242_00001_d_0000001,42,<50,2162.0,medium,0.0828,2,112,1,1
0000242_00001_d_0000001,42,<50,1463.0,medium,0.0,2,36,1,1
0000242_00001_d_0000001,42,<50,399.0,small,0.0,0,16,1,1
0000242_00001_d_0000001,42,<50,1176.0,medium,0.0086,1,946,0,1
0000242_00001_d_0000001,42,<50,1748.0,medium,0.3213,3,18,1,1
0000242_00001_d_0000001,42,<50,2204.0,medium,0.3213,3,566,0,1
0000242_00001_d_0000001,42,<50,1702.0,medium,0.1062,2,580,0,1
0000242_00001_d_0000001,42,<50,4104.0,medium,0.0,4,37,1,1
0000242_00500_d_0000002,53,50-100,5236.0,medium,0.0,1,0,1,1
0000242_00500_d_0000002,53,50-100,5925.0,medium,0.0,6,15,1,1
0000242_00500_d_0000002,53,50-100,544.0,small,0.4457,1,20,1,1
0000242_00500_d_0000002,53,50-100,468.0,small,0.4457,1,43,1,1
0000242_00500_d_0000002,53,50-100,1050.0,medium,0.0,1,7,1,1
0000242_00500_d_0000002,53,50-100,1581.0,medium,0.0,0,51,1,1
0000242_00500_d_0000002,53,50-100,340.0,small,0.0,0,17,1,1
0000242_00500_d_0000002,53,50-100,200.0,small,0.6193,3,42,1,1
0000242_00500_d_0000002,53,50-100,153.0,small,0.6193,2,62,1,1
0000242_00500_d_0000002,53,50-100,868.0,small,0.1447,3,6,1,1
0000242_00500_d_0000002,53,50-100,540.0,small,0.1282,4,40,1,1
0000242_00500_d_0000002,53,50-100,153.0,small,0.5263,1,12,1,1
0000242_00500_d_0000002,53,50-100,108.0,small,0.5263,1,30,1,1
0000242_00500_d_0000002,53,50-100,130.0,small,0.2652,2,27,1,1
0000242_00500_d_0000002,53,50-100,336.0,small,0.0,2,54,1,1
0000242_00500_d_0000002,53,50-100,99.0,small,0.2652,2,63,1,1
0000242_00500_d_0000002,53,50-100,154.0,small,0.0,4,119,1,1
0000242_00500_d_0000002,53,50-100,130.0,small,0.2027,2,307,0,1
0000242_00500_d_0000002,53,50-100,48.0,small,0.2027,1,249,1,1
0000242_00500_d_0000002,53,50-100,156.0,small,0.0,1,5,1,1
0000242_00500_d_0000002,53,50-100,72.0,small,0.0602,3,18,1,1
0000242_00500_d_0000002,53,50-100,90.0,small,0.0,4,8,1,1
0000242_00500_d_0000002,53,50-100,130.0,small,0.0,2,21,1,1
0000242_00500_d_0000002,53,50-100,121.0,small,0.1146,6,29,1,1
0000242_00500_d_0000002,53,50-100,54.0,small,0.1146,1,50,1,1
0000242_00500_d_0000002,53,50-100,238.0,small,0.0,4,2,1,1
0000242_00500_d_0000002,53,50-100,99.0,small,0.0,3,25,1,1
0000242_00500_d_0000002,53,50-100,132.0,small,0.0,2,3,1,1
0000242_00500_d_0000002,53,50-100,117.0,small,0.2628,3,45,1,1
0000242_00500_d_0000002,53,50-100,253.0,small,0.2628,4,129,1,1
0000242_00500_d_0000002,53,50-100,120.0,small,0.4348,1,11,1,1
0000242_00500_d_0000002,53,50-100,144.0,small,0.4348,1,28,1,1
0000242_00500_d_0000002,53,50-100,1080.0,medium,0.0504,4,4,1,1
0000242_00500_d_0000002,53,50-100,525.0,small,0.0504,3,33,1,1
0000242_00500_d_0000002,53,50-100,1200.0,medium,0.2557,7,23,1,1
0000242_00500_d_0000002,53,50-100,946.0,small,0.3436,6,78,1,1
0000242_00500_d_0000002,53,50-100,931.0,small,0.3436,5,22,1,1
0000242_00500_d_0000002,53,50-100,660.0,small,0.2551,4,212,1,1
0000242_00500_d_0000002,53,50-100,312.0,small,0.1211,2,-1,0,0
0000242_00500_d_0000002,53,50-100,924.0,small,0.0326,4,9,1,1
0000242_00500_d_0000002,53,50-100,2562.0,medium,0.0706,8,1,1,1
0000242_00500_d_0000002,53,50-100,2072.0,medium,0.0076,8,10,1,1
0000242_00500_d_0000002,53,50-100,1110.0,medium,0.0706,2,13,1,1
0000242_00500_d_0000002,53,50-100,1080.0,medium,0.2369,2,88,1,1
0000242_00500_d_0000002,53,50-100,1092.0,medium,0.2369,2,150,1,1
0000242_00500_d_0000002,53,50-100,696.0,small,0.009,2,586,0,1
0000242_00500_d_0000002,53,50-100,1600.0,medium,0.0,0,16,1,1
0000242_00500_d_0000002,53,50-100,60.0,small,0.0,2,38,1,1
0000242_00500_d_0000002,53,50-100,36.0,small,0.0,1,14,1,1
0000242_00500_d_0000002,53,50-100,104.0,small,0.0602,2,-1,0,0
0000242_00500_d_0000002,53,50-100,513.0,small,0.0,2,430,0,1
0000242_00500_d_0000002,53,50-100,133.0,small,0.0,4,-1,0,0
0000242_00500_d_0000002,53,50-100,25.0,small,0.0,1,-1,0,0
0000242_00627_d_0000003,45,<50,1258.0,medium,0.0,0,2,1,1
0000242_00627_d_0000003,45,<50,2784.0,medium,0.0,3,0,1,1
0000242_00627_d_0000003,45,<50,9300.0,large,0.0,0,8,1,1
0000242_00627_d_0000003,45,<50,240.0,small,0.0,3,1,1,1
0000242_00627_d_0000003,45,<50,121.0,small,0.0,1,7,1,1
0000242_00627_d_0000003,45,<50,198.0,small,0.0,4,5,1,1
0000242_00627_d_0000003,45,<50,144.0,small,0.1092,3,6,1,1
0000242_00627_d_0000003,45,<50,110.0,small,0.1092,2,19,1,1
0000242_00627_d_0000003,45,<50,72.0,small,0.0,2,10,1,1
0000242_00627_d_0000003,45,<50,42.0,small,0.0,1,16,1,1
0000242_00627_d_0000003,45,<50,64.0,small,0.0,3,23,1,1
0000242_00627_d_0000003,45,<50,48.0,small,0.0,1,14,1,1
0000242_00627_d_0000003,45,<50,60.0,small,0.0,2,154,1,1
0000242_00627_d_0000003,45,<50,81.0,small,0.2414,3,124,1,1
0000242_00627_d_0000003,45,<50,27.0,small,0.2414,1,-1,0,0
0000242_00627_d_0000003,45,<50,21.0,small,0.0444,1,-1,0,0
0000242_00627_d_0000003,45,<50,120.0,small,0.0444,4,61,1,1
0000242_00627_d_0000003,45,<50,117.0,small,0.0846,4,85,1,1
0000242_00627_d_0000003,45,<50,460.0,small,0.0846,7,38,1,1
0000242_00627_d_0000003,45,<50,532.0,small,0.0323,3,11,1,1
0000242_00627_d_0000003,45,<50,748.0,small,0.0323,2,25,1,1
0000242_00627_d_0000003,45,<50,920.0,small,0.4076,1,3,1,1
0000242_00627_d_0000003,45,<50,375.0,small,0.4076,1,47,1,1
0000242_00627_d_0000003,45,<50,36.0,small,0.0,0,46,1,1
0000242_00627_d_0000003,45,<50,230.0,small,0.0,0,9,1,1
0000242_00627_d_0000003,45,<50,176.0,small,0.0088,4,17,1,1
0000242_00627_d_0000003,45,<50,102.0,small,0.0,4,170,1,1
0000242_00627_d_0000003,45,<50,90.0,small,0.2353,4,-1,0,0
0000242_00627_d_0000003,45,<50,114.0,small,0.0,3,27,1,1
0000242_00627_d_0000003,45,<50,120.0,small,0.2353,4,39,1,1
0000242_00627_d_0000003,45,<50,1551.0,medium,0.0088,5,4,1,1
0000242_00627_d_0000003,45,<50,320.0,small,0.0,1,12,1,1
0000242_00627_d_0000003,45,<50,486.0,small,0.1773,2,13,1,1
0000242_00627_d_0000003,45,<50,1008.0,small,0.1773,3,15,1,1
0000242_00627_d_0000003,45,<50,2146.0,medium,0.0,1,29,1,1
0000242_00627_d_0000003,45,<50,4543.0,medium,0.0,1,62,1,1
0000242_00627_d_0000003,45,<50,2376.0,medium,0.0,0,24,1,1
0000242_00627_d_0000003,45,<50,108.0,small,0.0,0,104,1,1
0000242_00627_d_0000003,45,<50,162.0,small,0.0,4,196,1,1
0000242_00627_d_0000003,45,<50,207.0,small,0.0,5,20,1,1
0000242_00627_d_0000003,45,<50,306.0,small,0.0216,9,18,1,1
0000242_00627_d_0000003,45,<50,60.0,small,0.0,0,30,1,1
0000242_00627_d_0000003,45,<50,207.0,small,0.0,0,21,1,1
0000242_00627_d_0000003,45,<50,308.0,small,0.0,1,74,1,1
0000242_00627_d_0000003,45,<50,90.0,small,0.0,0,-1,0,0
0000242_00843_d_0000004,2,<50,43428.0,large,0.0,1,1,1,1
0000242_00843_d_0000004,2,<50,41580.0,large,0.0,1,0,1,1
0000242_00963_d_0000005,13,<50,1000.0,small,0.0,0,12,1,1
0000242_00963_d_0000005,13,<50,2560.0,medium,0.1368,3,1,1,1
0000242_00963_d_0000005,13,<50,3337.0,medium,0.0157,3,2,1,1
0000242_00963_d_0000005,13,<50,8881.0,medium,0.0,6,0,1,1
0000242_00963_d_0000005,13,<50,448.0,small,0.0128,0,13,1,1
0000242_00963_d_0000005,13,<50,432.0,small,0.1368,1,163,1,1
0000242_00963_d_0000005,13,<50,918.0,small,0.304,1,43,1,1
0000242_00963_d_0000005,13,<50,832.0,small,0.304,1,289,1,1
0000242_00963_d_0000005,13,<50,5311.0,medium,0.0,3,15,1,1
0000242_00963_d_0000005,13,<50,10541.0,large,0.0,3,5,1,1
0000242_00963_d_0000005,13,<50,12430.0,large,0.3135,6,3,1,1
0000242_00963_d_0000005,13,<50,12920.0,large,0.3135,6,4,1,1
0000242_00963_d_0000005,13,<50,5084.0,medium,0.237,4,87,1,1
0000242_01139_d_0000006,72,50-100,2562.0,medium,0.0,3,5,1,1
0000242_01139_d_0000006,72,50-100,2295.0,medium,0.0453,8,2,1,1
0000242_01139_d_0000006,72,50-100,1908.0,medium,0.0453,8,0,1,1
0000242_01139_d_0000006,72,50-100,336.0,small,0.0,0,103,1,1
0000242_01139_d_0000006,72,50-100,728.0,small,0.0,2,7,1,1
0000242_01139_d_0000006,72,50-100,728.0,small,0.0,1,4,1,1
0000242_01139_d_0000006,72,50-100,3025.0,medium,0.0,1,6,1,1
0000242_01139_d_0000006,72,50-100,1863.0,medium,0.0,0,1,1,1
0000242_01139_d_0000006,72,50-100,216.0,small,0.0,1,9,1,1
0000242_01139_d_0000006,72,50-100,126.0,small,0.0,1,21,1,1
0000242_01139_d_0000006,72,50-100,1458.0,medium,0.0704,16,17,1,1
0000242_01139_d_0000006,72,50-100,594.0,small,0.0704,9,232,1,1
0000242_01139_d_0000006,72,50-100,304.0,small,0.0,3,13,1,1
0000242_01139_d_0000006,72,50-100,156.0,small,0.0,0,10,1,1
0000242_01139_d_0000006,72,50-100,504.0,small,0.0839,8,8,1,1
0000242_01139_d_0000006,72,50-100,336.0,small,0.1228,9,3,1,1
0000242_01139_d_0000006,72,50-100,304.0,small,0.1228,10,14,1,1
0000242_01139_d_0000006,72,50-100,110.0,small,0.0,3,181,1,1
0000242_01139_d_0000006,72,50-100,99.0,small,0.0205,3,133,1,1
0000242_01139_d_0000006,72,50-100,150.0,small,0.1628,6,20,1,1
0000242_01139_d_0000006,72,50-100,100.0,small,0.1628,5,-1,0,0
0000242_01139_d_0000006,72,50-100,117.0,small,0.1934,5,16,1,1
0000242_01139_d_0000006,72,50-100,99.0,small,0.2574,4,39,1,1
0000242_01139_d_0000006,72,50-100,72.0,small,0.2574,2,480,0,1
0000242_01139_d_0000006,72,50-100,468.0,small,0.0,5,31,1,1
0000242_01139_d_0000006,72,50-100,384.0,small,0.3897,9,57,1,1
0000242_01139_d_0000006,72,50-100,290.0,small,0.3897,9,68,1,1
0000242_01139_d_0000006,72,50-100,270.0,small,0.3559,7,35,1,1
0000242_01139_d_0000006,72,50-100,230.0,small,0.3642,7,54,1,1
0000242_01139_d_0000006,72,50-100,242.0,small,0.3642,9,47,1,1
0000242_01139_d_0000006,72,50-100,30.0,small,0.0,2,32,1,1
0000242_01139_d_0000006,72,50-100,35.0,small,0.0375,3,56,1,1
0000242_01139_d_0000006,72,50-100,48.0,small,0.0375,3,82,1,1
0000242_01139_d_0000006,72,50-100,30.0,small,0.0,2,90,1,1
0000242_01139_d_0000006,72,50-100,60.0,small,0.0,3,45,1,1
0000242_01139_d_0000006,72,50-100,49.0,small,0.0,2,110,1,1
0000242_01139_d_0000006,72,50-100,60.0,small,0.0,1,921,0,1
0000242_01139_d_0000006,72,50-100,56.0,small,0.0,2,26,1,1
0000242_01139_d_0000006,72,50-100,64.0,small,0.0,2,12,1,1
0000242_01139_d_0000006,72,50-100,100.0,small,0.0,3,24,1,1
0000242_01139_d_0000006,72,50-100,35.0,small,0.0,2,30,1,1
0000242_01139_d_0000006,72,50-100,48.0,small,0.0,4,19,1,1
0000242_01139_d_0000006,72,50-100,15.0,small,0.4286,2,71,1,1
0000242_01139_d_0000006,72,50-100,15.0,small,0.4286,2,-1,0,0
0000242_01139_d_0000006,72,50-100,24.0,small,0.0,2,-1,0,0
0000242_01139_d_0000006,72,50-100,135.0,small,0.0,5,97,1,1
0000242_01139_d_0000006,72,50-100,256.0,small,0.0,0,28,1,1
0000242_01139_d_0000006,72,50-100,140.0,small,0.0258,3,36,1,1
0000242_01139_d_0000006,72,50-100,120.0,small,0.0435,4,11,1,1
0000242_01139_d_0000006,72,50-100,99.0,small,0.0258,6,23,1,1
0000242_01139_d_0000006,72,50-100,136.0,small,0.0129,6,25,1,1
0000242_01139_d_0000006,72,50-100,154.0,small,0.3596,3,22,1,1
0000242_01139_d_0000006,72,50-100,88.0,small,0.3596,1,27,1,1
0000242_01139_d_0000006,72,50-100,77.0,small,0.4375,1,18,1,1
0000242_01139_d_0000006,72,50-100,153.0,small,0.4375,3,15,1,1
0000242_01139_d_0000006,72,50-100,208.0,small,0.0,1,-1,0,0
0000242_01139_d_0000006,72,50-100,198.0,small,0.0,3,-1,0,0
0000242_01139_d_0000006,72,50-100,120.0,small,0.0825,3,-1,0,0
0000242_01139_d_0000006,72,50-100,510.0,small,0.2276,5,361,0,1
0000242_01139_d_0000006,72,50-100,612.0,small,0.2276,5,102,1,1
0000242_01139_d_0000006,72,50-100,1728.0,medium,0.0,7,-1,0,0
0000242_01139_d_0000006,72,50-100,855.0,small,0.0,1,65,1,1
0000242_01139_d_0000006,72,50-100,75.0,small,0.0,0,53,1,1
0000242_01139_d_0000006,72,50-100,120.0,small,0.2333,5,-1,0,0
0000242_01139_d_0000006,72,50-100,28.0,small,0.2333,2,-1,0,0
0000242_01139_d_0000006,72,50-100,30.0,small,0.0,0,167,1,1
0000242_01139_d_0000006,72,50-100,42.0,small,0.0,1,37,1,1
0000242_01139_d_0000006,72,50-100,14.0,small,0.0,1,-1,0,0
0000242_01139_d_0000006,72,50-100,189.0,small,0.0,3,34,1,1
0000242_01139_d_0000006,72,50-100,192.0,small,0.0,3,63,1,1
0000242_01139_d_0000006,72,50-100,190.0,small,0.0,2,46,1,1
0000242_01139_d_0000006,72,50-100,42.0,small,0.0,1,80,1,1
0000242_01475_d_0000007,65,50-100,63.0,small,0.0,0,50,1,1
0000242_01475_d_0000007,65,50-100,90.0,small,0.0,1,31,1,1
0000242_01475_d_0000007,65,50-100,120.0,small,0.0,1,22,1,1
0000242_01475_d_0000007,65,50-100,36.0,small,0.0,1,71,1,1
0000242_01475_d_0000007,65,50-100,56.0,small,0.0,1,43,1,1
0000242_01475_d_0000007,65,50-100,130.0,small,0.0,2,17,1,1
0000242_01475_d_0000007,65,50-100,104.0,small,0.0,3,60,1,1
0000242_01475_d_0000007,65,50-100,81.0,small,0.0,2,38,1,1
0000242_01475_d_0000007,65,50-100,32.0,small,0.0,1,62,1,1
0000242_01475_d_0000007,65,50-100,84.0,small,0.0,0,42,1,1
0000242_01475_d_0000007,65,50-100,216.0,small,0.0221,2,36,1,1
0000242_01475_d_0000007,65,50-100,154.0,small,0.0221,2,65,1,1
0000242_01475_d_0000007,65,50-100,483.0,small,0.0,0,19,1,1
0000242_01475_d_0000007,65,50-100,462.0,small,0.0,0,44,1,1
0000242_01475_d_0000007,65,50-100,528.0,small,0.0,1,15,1,1
0000242_01475_d_0000007,65,50-100,1431.0,medium,0.0045,4,4,1,1
0000242_01475_d_0000007,65,50-100,180.0,small,0.0,1,14,1,1
0000242_01475_d_0000007,65,50-100,340.0,small,0.0,3,30,1,1
0000242_01475_d_0000007,65,50-100,1254.0,medium,0.0045,8,18,1,1
0000242_01475_d_0000007,65,50-100,144.0,small,0.0,1,55,1,1
0000242_01475_d_0000007,65,50-100,84.0,small,0.0,1,102,1,1
0000242_01475_d_0000007,65,50-100,2550.0,medium,0.0,0,6,1,1
0000242_01475_d_0000007,65,50-100,1368.0,medium,0.7799,1,47,1,1
0000242_01475_d_0000007,65,50-100,1672.0,medium,0.7799,1,69,1,1
0000242_01475_d_0000007,65,50-100,9393.0,large,0.0,0,1,1,1
0000242_01475_d_0000007,65,50-100,2700.0,medium,0.0,1,5,1,1
0000242_01475_d_0000007,65,50-100,25380.0,large,0.0347,14,3,1,1
0000242_01475_d_0000007,65,50-100,2790.0,medium,0.0347,0,80,1,1
0000242_01475_d_0000007,65,50-100,1755.0,medium,0.0033,1,59,1,1
0000242_01475_d_0000007,65,50-100,6174.0,medium,0.0109,8,0,1,1
0000242_01475_d_0000007,65,50-100,4346.0,medium,0.0,7,2,1,1
0000242_01475_d_0000007,65,50-100,290.0,small,0.0495,2,29,1,1
0000242_01475_d_0000007,65,50-100,567.0,small,0.0052,1,25,1,1
0000242_01475_d_0000007,65,50-100,5092.0,medium,0.1076,17,23,1,1
0000242_01475_d_0000007,65,50-100,1085.0,medium,0.008,3,11,1,1
0000242_01475_d_0000007,65,50-100,616.0,small,0.0,0,28,1,1
0000242_01475_d_0000007,65,50-100,1952.0,medium,0.013,8,24,1,1
0000242_01475_d_0000007,65,50-100,84.0,small,0.5099,1,118,1,1
0000242_01475_d_0000007,65,50-100,144.0,small,0.5099,1,40,1,1
0000242_01475_d_0000007,65,50-100,238.0,small,0.0725,3,57,1,1
0000242_01475_d_0000007,65,50-100,117.0,small,0.0725,2,51,1,1
0000242_01475_d_0000007,65,50-100,99.0,small,0.0141,1,35,1,1
0000242_01475_d_0000007,65,50-100,432.0,small,0.0,3,37,1,1
0000242_01475_d_0000007,65,50-100,888.0,small,0.0,4,13,1,1
0000242_01475_d_0000007,65,50-100,264.0,small,0.5231,1,41,1,1
0000242_01475_d_0000007,65,50-100,231.0,small,0.5231,1,75,1,1
0000242_01475_d_0000007,65,50-100,220.0,small,0.1371,1,34,1,1
0000242_01475_d_0000007,65,50-100,651.0,small,0.1371,2,515,0,1
0000242_01475_d_0000007,65,50-100,1000.0,small,0.1217,5,9,1,1
0000242_01475_d_0000007,65,50-100,600.0,small,0.0148,1,39,1,1
0000242_01475_d_0000007,65,50-100,2890.0,medium,0.2019,11,8,1,1
0000242_01475_d_0000007,65,50-100,1944.0,medium,0.2019,9,10,1,1
0000242_01475_d_0000007,65,50-100,1943.0,medium,0.1934,11,7,1,1
0000242_01475_d_0000007,65,50-100,250.0,small,0.0699,1,27,1,1
0000242_01475_d_0000007,65,50-100,1740.0,medium,0.1375,11,21,1,1
0000242_01475_d_0000007,65,50-100,1560.0,medium,0.1375,10,12,1,1
0000242_01475_d_0000007,65,50-100,85.0,small,0.0439,1,140,1,1
0000242_01475_d_0000007,65,50-100,112.0,small,0.0,1,375,0,1
0000242_01475_d_0000007,65,50-100,700.0,small,0.0887,6,16,1,1
0000242_01475_d_0000007,65,50-100,576.0,small,0.1935,5,33,1,1
0000242_01475_d_0000007,65,50-100,608.0,small,0.1935,4,26,1,1
0000242_01475_d_0000007,65,50-100,874.0,small,0.1304,5,20,1,1
0000242_01475_d_0000007,65,50-100,770.0,small,0.1217,3,48,1,1
0000242_01475_d_0000007,65,50-100,85.0,small,0.0215,0,53,1,1
0000242_01475_d_0000007,65,50-100,72.0,small,0.0,1,73,1,1
0000242_01912_d_0000008,50,50-100,1664.0,medium,0.0,0,0,1,1
0000242_01912_d_0000008,50,50-100,736.0,small,0.0,0,1,1,1
0000242_01912_d_0000008,50,50-100,418.0,small,0.0,1,4,1,1
0000242_01912_d_0000008,50,50-100,102.0,small,0.0,0,16,1,1
0000242_01912_d_0000008,50,50-100,152.0,small,0.0,0,27,1,1
0000242_01912_d_0000008,50,50-100,84.0,small,0.0,0,31,1,1
0000242_01912_d_0000008,50,50-100,462.0,small,0.0,5,14,1,1
0000242_01912_d_0000008,50,50-100,408.0,small,0.1487,2,10,1,1
0000242_01912_d_0000008,50,50-100,403.0,small,0.1487,2,12,1,1
0000242_01912_d_0000008,50,50-100,60.0,small,0.0,0,28,1,1
0000242_01912_d_0000008,50,50-100,65.0,small,0.0,1,21,1,1
0000242_01912_d_0000008,50,50-100,65.0,small,0.0,2,24,1,1
0000242_01912_d_0000008,50,50-100,165.0,small,0.0,1,13,1,1
0000242_01912_d_0000008,50,50-100,32.0,small,0.0659,1,-1,0,0
0000242_01912_d_0000008,50,50-100,112.0,small,0.3564,3,30,1,1
0000242_01912_d_0000008,50,50-100,162.0,small,0.3564,3,156,1,1
0000242_01912_d_0000008,50,50-100,220.0,small,0.0,2,37,1,1
0000242_01912_d_0000008,50,50-100,126.0,small,0.0,1,47,1,1
0000242_01912_d_0000008,50,50-100,18.0,small,0.1,1,-1,0,0
0000242_01912_d_0000008,50,50-100,15.0,small,0.1,1,75,1,1
0000242_01912_d_0000008,50,50-100,30.0,small,0.0,0,18,1,1
0000242_01912_d_0000008,50,50-100,25.0,small,0.0,1,22,1,1
0000242_01912_d_0000008,50,50-100,16.0,small,0.0,1,121,1,1
0000242_01912_d_0000008,50,50-100,60.0,small,0.0,1,53,1,1
0000242_01912_d_0000008,50,50-100,672.0,small,0.0,2,2,1,1
0000242_01912_d_0000008,50,50-100,462.0,small,0.0,2,9,1,1
0000242_01912_d_0000008,50,50-100,552.0,small,0.0,2,17,1,1
0000242_01912_d_0000008,50,50-100,270.0,small,0.0,0,3,1,1
0000242_01912_d_0000008,50,50-100,240.0,small,0.0,0,6,1,1
0000242_01912_d_0000008,50,50-100,210.0,small,0.0,0,5,1,1
0000242_01912_d_0000008,50,50-100,132.0,small,0.0,1,8,1,1
0000242_01912_d_0000008,50,50-100,110.0,small,0.0,0,7,1,1
0000242_01912_d_0000008,50,50-100,72.0,small,0.0,1,11,1,1
0000242_01912_d_0000008,50,50-100,20.0,small,0.3462,1,41,1,1
0000242_01912_d_0000008,50,50-100,15.0,small,0.3462,1,45,1,1
0000242_01912_d_0000008,50,50-100,18.0,small,0.0,0,222,1,1
0000242_01912_d_0000008,50,50-100,27.0,small,0.0,0,492,0,1
0000242_01912_d_0000008,50,50-100,10.0,small,0.4286,1,202,1,1
0000242_01912_d_0000008,50,50-100,10.0,small,0.4286,1,248,1,1
0000242_01912_d_0000008,50,50-100,60.0,small,0.0,0,-1,0,0
0000242_01912_d_0000008,50,50-100,84.0,small,0.0,1,-1,0,0
0000242_01912_d_0000008,50,50-100,30.0,small,0.0,1,32,1,1
0000242_01912_d_0000008,50,50-100,30.0,small,0.0,2,59,1,1
0000242_01912_d_0000008,50,50-100,20.0,small,0.0,2,72,1,1
0000242_01912_d_0000008,50,50-100,12.0,small,0.0,0,-1,0,0
0000242_01912_d_0000008,50,50-100,50.0,small,0.0,0,-1,0,0
0000242_01912_d_0000008,50,50-100,40.0,small,0.2667,2,99,1,1
0000242_01912_d_0000008,50,50-100,36.0,small,0.2667,3,43,1,1
0000242_01912_d_0000008,50,50-100,24.0,small,0.2778,1,94,1,1
0000242_01912_d_0000008,50,50-100,45.0,small,0.2778,3,29,1,1
0000242_02400_d_0000009,34,<50,2240.0,medium,0.0,1,0,1,1
0000242_02400_d_0000009,34,<50,1160.0,medium,0.0,2,2,1,1
0000242_02400_d_0000009,34,<50,1075.0,medium,0.0,1,24,1,1
0000242_02400_d_0000009,34,<50,374.0,small,0.0,1,10,1,1
0000242_02400_d_0000009,34,<50,342.0,small,0.0,0,4,1,1
0000242_02400_d_0000009,34,<50,196.0,small,0.0,1,7,1,1
