image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000193_02416_d_0000116,50,50-100,348.0,small,0.1925,1,205,1,1
0000193_02416_d_0000116,50,50-100,550.0,small,0.0,5,741,0,1
0000193_02416_d_0000116,50,50-100,207.0,small,0.262,2,489,0,1
0000193_02416_d_0000116,50,50-100,264.0,small,0.3673,3,43,1,1
0000193_02416_d_0000116,50,50-100,300.0,small,0.2811,3,5,1,1
0000193_02416_d_0000116,50,50-100,308.0,small,0.3659,1,344,0,1
0000193_02416_d_0000116,50,50-100,348.0,small,0.2732,1,462,0,1
0000193_02416_d_0000116,50,50-100,544.0,small,0.1925,2,61,1,1
0000193_02416_d_0000116,50,50-100,2196.0,medium,0.0,0,48,1,1
0000193_02416_d_0000116,50,50-100,931.0,small,0.0,2,45,1,1
0000193_02606_d_0000117,49,<50,476.0,small,0.0,0,0,1,1
0000193_02606_d_0000117,49,<50,420.0,small,0.5,7,11,1,1
0000193_02606_d_0000117,49,<50,589.0,small,0.6791,9,37,1,1
0000193_02606_d_0000117,49,<50,450.0,small,0.4203,6,56,1,1
0000193_02606_d_0000117,49,<50,465.0,small,0.4805,6,799,0,1
0000193_02606_d_0000117,49,<50,119.0,small,0.199,2,525,0,1
0000193_02606_d_0000117,49,<50,486.0,small,0.5514,7,138,1,1
0000193_02606_d_0000117,49,<50,221.0,small,0.3686,1,7,1,1
0000193_02606_d_0000117,49,<50,144.0,small,0.44,2,13,1,1
0000193_02606_d_0000117,49,<50,180.0,small,0.5,4,27,1,1
0000193_02606_d_0000117,49,<50,104.0,small,0.4311,1,69,1,1
0000193_02606_d_0000117,49,<50,77.0,small,0.3712,1,22,1,1
0000193_02606_d_0000117,49,<50,96.0,small,0.2857,3,9,1,1
0000193_02606_d_0000117,49,<50,91.0,small,0.3158,2,85,1,1
0000193_02606_d_0000117,49,<50,72.0,small,0.3818,2,49,1,1
0000193_02606_d_0000117,49,<50,60.0,small,0.3333,1,15,1,1
0000193_02606_d_0000117,49,<50,48.0,small,0.3676,3,29,1,1
0000193_02606_d_0000117,49,<50,28.0,small,0.2941,3,35,1,1
0000193_02606_d_0000117,49,<50,32.0,small,0.25,2,88,1,1
0000193_02606_d_0000117,49,<50,28.0,small,0.1875,2,20,1,1
0000193_02606_d_0000117,49,<50,55.0,small,0.0,4,-1,0,0
0000193_02606_d_0000117,49,<50,80.0,small,0.3818,1,212,1,1
0000193_02606_d_0000117,49,<50,84.0,small,0.3333,3,40,1,1
0000193_02606_d_0000117,49,<50,60.0,small,0.2941,3,19,1,1
0000193_02606_d_0000117,49,<50,48.0,small,0.1875,6,23,1,1
0000193_02606_d_0000117,49,<50,48.0,small,0.25,5,44,1,1
0000193_02606_d_0000117,49,<50,45.0,small,0.3676,1,16,1,1
0000193_02606_d_0000117,49,<50,104.0,small,0.3712,1,96,1,1
0000193_02606_d_0000117,49,<50,66.0,small,0.2857,2,1,1,1
0000193_02606_d_0000117,49,<50,84.0,small,0.3158,3,48,1,1
0000193_02606_d_0000117,49,<50,180.0,small,0.44,3,6,1,1
0000193_02606_d_0000117,49,<50,171.0,small,0.5,3,8,1,1
0000193_02606_d_0000117,49,<50,135.0,small,0.4311,2,41,1,1
0000193_02606_d_0000117,49,<50,180.0,small,0.3686,1,21,1,1
0000193_02606_d_0000117,49,<50,598.0,small,0.4805,8,191,1,1
0000193_02606_d_0000117,49,<50,420.0,small,0.5,7,2,1,1
0000193_02606_d_0000117,49,<50,513.0,small,0.5652,8,33,1,1
0000193_02606_d_0000117,49,<50,868.0,small,0.4203,11,10,1,1
0000193_02606_d_0000117,49,<50,400.0,small,0.6791,9,24,1,1
0000193_02606_d_0000117,49,<50,420.0,small,0.5514,8,127,1,1
0000193_02606_d_0000117,49,<50,351.0,small,0.5652,8,62,1,1
0000193_02606_d_0000117,49,<50,544.0,small,0.0103,4,53,1,1
0000193_02606_d_0000117,49,<50,390.0,small,0.1026,4,95,1,1
0000193_02606_d_0000117,49,<50,728.0,small,0.1026,6,279,1,1
0000193_02606_d_0000117,49,<50,1932.0,medium,0.0193,13,258,1,1
0000193_02606_d_0000117,49,<50,405.0,small,0.0526,6,3,1,1
0000193_02606_d_0000117,49,<50,238.0,small,0.0,3,5,1,1
0000193_02606_d_0000117,49,<50,54.0,small,0.3673,2,488,0,1
0000193_02606_d_0000117,49,<50,80.0,small,0.3673,3,554,0,1
0000193_02725_d_0000118,39,<50,238.0,small,0.0,6,1,1,1
0000193_02725_d_0000118,39,<50,234.0,small,0.0,1,29,1,1
0000193_02725_d_0000118,39,<50,165.0,small,0.0,2,23,1,1
0000193_02725_d_0000118,39,<50,70.0,small,0.42,3,14,1,1
0000193_02725_d_0000118,39,<50,60.0,small,0.3431,5,20,1,1
0000193_02725_d_0000118,39,<50,70.0,small,0.3889,3,69,1,1
0000193_02725_d_0000118,39,<50,91.0,small,0.6222,3,12,1,1
0000193_02725_d_0000118,39,<50,91.0,small,0.4412,2,7,1,1
0000193_02725_d_0000118,39,<50,126.0,small,0.375,1,45,1,1
0000193_02725_d_0000118,39,<50,209.0,small,0.6743,1,4,1,1
0000193_02725_d_0000118,39,<50,160.0,small,0.4167,3,42,1,1
0000193_02725_d_0000118,39,<50,348.0,small,0.5327,2,11,1,1
0000193_02725_d_0000118,39,<50,480.0,small,0.6667,1,2,1,1
0000193_02725_d_0000118,39,<50,336.0,small,0.4836,4,98,1,1
0000193_02725_d_0000118,39,<50,561.0,small,0.6147,3,37,1,1
0000193_02725_d_0000118,39,<50,600.0,small,0.6147,4,62,1,1
0000193_02725_d_0000118,39,<50,480.0,small,0.4836,5,18,1,1
0000193_02725_d_0000118,39,<50,420.0,small,0.6667,1,16,1,1
0000193_02725_d_0000118,39,<50,153.0,small,0.4397,2,35,1,1
0000193_02725_d_0000118,39,<50,308.0,small,0.5327,2,10,1,1
0000193_02725_d_0000118,39,<50,228.0,small,0.6743,1,5,1,1
0000193_02725_d_0000118,39,<50,105.0,small,0.375,1,24,1,1
0000193_02725_d_0000118,39,<50,105.0,small,0.4412,3,22,1,1
0000193_02725_d_0000118,39,<50,112.0,small,0.4167,3,21,1,1
0000193_02725_d_0000118,39,<50,128.0,small,0.6222,3,25,1,1
0000193_02725_d_0000118,39,<50,72.0,small,0.42,3,38,1,1
0000193_02725_d_0000118,39,<50,77.0,small,0.3431,6,15,1,1
0000193_02725_d_0000118,39,<50,55.0,small,0.3889,3,268,1,1
0000193_02725_d_0000118,39,<50,50.0,small,0.4286,1,9,1,1
0000193_02725_d_0000118,39,<50,40.0,small,0.411,2,44,1,1
0000193_02725_d_0000118,39,<50,50.0,small,0.4286,1,6,1,1
0000193_02725_d_0000118,39,<50,63.0,small,0.411,4,32,1,1
0000193_02725_d_0000118,39,<50,2300.0,medium,0.0,5,264,1,1
0000193_02725_d_0000118,39,<50,363.0,small,0.0,3,53,1,1
0000193_02725_d_0000118,39,<50,374.0,small,0.0,1,34,1,1
0000193_02725_d_0000118,39,<50,580.0,small,0.0,3,8,1,1
0000193_02725_d_0000118,39,<50,494.0,small,0.0,0,3,1,1
0000193_02725_d_0000118,39,<50,414.0,small,0.0,0,27,1,1
0000193_02725_d_0000118,39,<50,836.0,small,0.0,2,0,1,1
0000194_00000_d_0000119,54,50-100,560.0,small,0.0,2,35,1,1
0000194_00000_d_0000119,54,50-100,646.0,small,0.1351,6,296,1,1
0000194_00000_d_0000119,54,50-100,2627.0,medium,0.1228,8,20,1,1
0000194_00000_d_0000119,54,50-100,390.0,small,0.1228,1,44,1,1
0000194_00000_d_0000119,54,50-100,684.0,small,0.3611,6,18,1,1
0000194_00000_d_0000119,54,50-100,247.0,small,0.3611,3,77,1,1
0000194_00000_d_0000119,54,50-100,372.0,small,0.0115,4,30,1,1
0000194_00000_d_0000119,54,50-100,648.0,small,0.1351,5,21,1,1
0000194_00000_d_0000119,54,50-100,512.0,small,0.0662,6,22,1,1
0000194_00000_d_0000119,54,50-100,625.0,small,0.0,2,6,1,1
0000194_00000_d_0000119,54,50-100,2378.0,medium,0.0,9,0,1,1
0000194_00000_d_0000119,54,50-100,624.0,small,0.6804,2,23,1,1
0000194_00000_d_0000119,54,50-100,522.0,small,0.6804,2,25,1,1
0000194_00000_d_0000119,54,50-100,493.0,small,0.6722,2,11,1,1
0000194_00000_d_0000119,54,50-100,560.0,small,0.0,0,24,1,1
0000194_00000_d_0000119,54,50-100,380.0,small,0.3912,1,8,1,1
0000194_00000_d_0000119,54,50-100,221.0,small,0.3912,1,19,1,1
0000194_00000_d_0000119,54,50-100,176.0,small,0.4072,1,15,1,1
0000194_00000_d_0000119,54,50-100,135.0,small,0.4072,1,16,1,1
0000194_00000_d_0000119,54,50-100,352.0,small,0.4242,1,14,1,1
0000194_00000_d_0000119,54,50-100,165.0,small,0.4242,1,161,1,1
0000194_00000_d_0000119,54,50-100,702.0,small,0.0,12,3,1,1
0000194_00000_d_0000119,54,50-100,882.0,small,0.204,3,5,1,1
0000194_00000_d_0000119,54,50-100,800.0,small,0.204,3,1,1,1
0000194_00000_d_0000119,54,50-100,544.0,small,0.0,2,2,1,1
0000194_00000_d_0000119,54,50-100,130.0,small,0.4337,1,288,1,1
0000194_00000_d_0000119,54,50-100,108.0,small,0.4337,2,63,1,1
0000194_00000_d_0000119,54,50-100,91.0,small,0.4375,2,17,1,1
0000194_00000_d_0000119,54,50-100,70.0,small,0.4375,1,26,1,1
0000194_00000_d_0000119,54,50-100,105.0,small,0.0,4,13,1,1
0000194_00000_d_0000119,54,50-100,70.0,small,0.54,5,48,1,1
0000194_00000_d_0000119,54,50-100,70.0,small,0.0606,3,81,1,1
0000194_00000_d_0000119,54,50-100,77.0,small,0.5,4,92,1,1
0000194_00000_d_0000119,54,50-100,70.0,small,0.439,7,49,1,1
0000194_00000_d_0000119,54,50-100,48.0,small,0.439,5,41,1,1
0000194_00000_d_0000119,54,50-100,70.0,small,0.5,3,93,1,1
0000194_00000_d_0000119,54,50-100,84.0,small,0.54,5,59,1,1
0000194_00000_d_0000119,54,50-100,70.0,small,0.4091,5,39,1,1
0000194_00000_d_0000119,54,50-100,54.0,small,0.4091,3,47,1,1
0000194_00000_d_0000119,54,50-100,2997.0,medium,0.0267,6,-1,0,0
0000194_00000_d_0000119,54,50-100,117.0,small,0.0267,0,127,1,1
0000194_00000_d_0000119,54,50-100,210.0,small,0.0,1,12,1,1
0000194_00000_d_0000119,54,50-100,238.0,small,0.1808,3,10,1,1
0000194_00000_d_0000119,54,50-100,180.0,small,0.2,3,185,1,1
0000194_00000_d_0000119,54,50-100,120.0,small,0.2,3,36,1,1
0000194_00000_d_0000119,54,50-100,216.0,small,0.0,1,7,1,1
0000194_00000_d_0000119,54,50-100,322.0,small,0.166,5,9,1,1
0000194_00000_d_0000119,54,50-100,240.0,small,0.166,2,513,0,1
0000194_00000_d_0000119,54,50-100,180.0,small,0.0,2,216,1,1
0000194_00000_d_0000119,54,50-100,336.0,small,0.0,4,52,1,1
0000194_00000_d_0000119,54,50-100,144.0,small,0.0,1,-1,0,0
0000194_00000_d_0000119,54,50-100,100.0,small,0.0,1,368,0,1
0000194_00000_d_0000119,54,50-100,156.0,small,0.0,3,4,1,1
0000194_00000_d_0000119,54,50-100,121.0,small,0.0,1,31,1,1
0000194_00200_d_0000120,76,50-100,350.0,small,0.5,3,43,1,1
0000194_00200_d_0000120,76,50-100,297.0,small,0.4286,3,21,1,1
0000194_00200_d_0000120,76,50-100,220.0,small,0.4415,1,22,1,1
0000194_00200_d_0000120,76,50-100,286.0,small,0.2447,1,14,1,1
0000194_00200_d_0000120,76,50-100,220.0,small,0.4,1,40,1,1
0000194_00200_d_0000120,76,50-100,224.0,small,0.4249,1,119,1,1
0000194_00200_d_0000120,76,50-100,160.0,small,0.3094,2,11,1,1
0000194_00200_d_0000120,76,50-100,84.0,small,0.3333,1,47,1,1
0000194_00200_d_0000120,76,50-100,91.0,small,0.378,1,8,1,1
0000194_00200_d_0000120,76,50-100,110.0,small,0.2642,3,68,1,1
0000194_00200_d_0000120,76,50-100,66.0,small,0.2941,4,52,1,1
0000194_00200_d_0000120,76,50-100,104.0,small,0.2713,6,41,1,1
0000194_00200_d_0000120,76,50-100,60.0,small,0.2475,3,327,0,1
0000194_00200_d_0000120,76,50-100,60.0,small,0.1,4,49,1,1
0000194_00200_d_0000120,76,50-100,117.0,small,0.5116,6,15,1,1
0000194_00200_d_0000120,76,50-100,70.0,small,0.3,3,130,1,1
0000194_00200_d_0000120,76,50-100,60.0,small,0.3564,1,71,1,1
0000194_00200_d_0000120,76,50-100,48.0,small,0.3125,1,70,1,1
0000194_00200_d_0000120,76,50-100,55.0,small,0.3043,1,101,1,1
0000194_00200_d_0000120,76,50-100,1568.0,medium,0.2536,1,4,1,1
0000194_00200_d_0000120,76,50-100,1200.0,medium,0.2536,1,0,1,1
0000194_00200_d_0000120,76,50-100,280.0,small,0.1253,7,16,1,1
0000194_00200_d_0000120,76,50-100,169.0,small,0.2236,3,18,1,1
0000194_00200_d_0000120,76,50-100,132.0,small,0.2236,4,54,1,1
0000194_00200_d_0000120,76,50-100,130.0,small,0.0315,4,29,1,1
0000194_00200_d_0000120,76,50-100,130.0,small,0.1188,4,36,1,1
0000194_00200_d_0000120,76,50-100,96.0,small,0.1818,3,80,1,1
0000194_00200_d_0000120,76,50-100,99.0,small,0.1818,2,77,1,1
0000194_00200_d_0000120,76,50-100,544.0,small,0.092,10,23,1,1
0000194_00200_d_0000120,76,50-100,121.0,small,0.092,1,645,0,1
0000194_00200_d_0000120,76,50-100,288.0,small,0.0,7,10,1,1
0000194_00200_d_0000120,76,50-100,323.0,small,0.0,5,3,1,1
0000194_00200_d_0000120,76,50-100,2478.0,medium,0.0,8,2,1,1
0000194_00200_d_0000120,76,50-100,273.0,small,0.0,1,9,1,1
0000194_00200_d_0000120,76,50-100,375.0,small,0.1096,4,7,1,1
0000194_00200_d_0000120,76,50-100,192.0,small,0.1096,2,187,1,1
0000194_00200_d_0000120,76,50-100,180.0,small,0.0,1,180,1,1
0000194_00200_d_0000120,76,50-100,425.0,small,0.0,2,67,1,1
0000194_00200_d_0000120,76,50-100,440.0,small,0.0,3,34,1,1
0000194_00200_d_0000120,76,50-100,396.0,small,0.2792,3,176,1,1
0000194_00200_d_0000120,76,50-100,224.0,small,0.0,3,25,1,1
0000194_00200_d_0000120,76,50-100,360.0,small,0.2792,5,-1,0,0
0000194_00200_d_0000120,76,50-100,300.0,small,0.0,0,17,1,1
0000194_00200_d_0000120,76,50-100,2394.0,medium,0.0,4,709,0,1
0000194_00200_d_0000120,76,50-100,1056.0,medium,0.0,1,42,1,1
0000194_00200_d_0000120,76,50-100,2622.0,medium,0.0,5,-1,0,0
0000194_00200_d_0000120,76,50-100,345.0,small,0.2113,2,24,1,1
0000194_00200_d_0000120,76,50-100,1107.0,medium,0.0,2,5,1,1
0000194_00200_d_0000120,76,50-100,84.0,small,0.3761,2,64,1,1
0000194_00200_d_0000120,76,50-100,77.0,small,0.3761,2,220,1,1
0000194_00200_d_0000120,76,50-100,84.0,small,0.3333,1,13,1,1
0000194_00200_d_0000120,76,50-100,84.0,small,0.378,1,55,1,1
0000194_00200_d_0000120,76,50-100,36.0,small,0.3125,1,81,1,1
0000194_00200_d_0000120,76,50-100,65.0,small,0.3043,2,19,1,1
0000194_00200_d_0000120,76,50-100,66.0,small,0.2475,3,50,1,1
0000194_00200_d_0000120,76,50-100,72.0,small,0.1,3,93,1,1
0000194_00200_d_0000120,76,50-100,60.0,small,0.2713,4,45,1,1
0000194_00200_d_0000120,76,50-100,66.0,small,0.2941,3,192,1,1
0000194_00200_d_0000120,76,50-100,91.0,small,0.2642,3,12,1,1
0000194_00200_d_0000120,76,50-100,78.0,small,0.5116,4,161,1,1
0000194_00200_d_0000120,76,50-100,60.0,small,0.3,3,110,1,1
0000194_00200_d_0000120,76,50-100,144.0,small,0.4,1,26,1,1
0000194_00200_d_0000120,76,50-100,162.0,small,0.4415,1,6,1,1
0000194_00200_d_0000120,76,50-100,153.0,small,0.4286,1,27,1,1
0000194_00200_d_0000120,76,50-100,250.0,small,0.5,3,89,1,1
0000194_00200_d_0000120,76,50-100,126.0,small,0.2447,1,-1,0,0
0000194_00200_d_0000120,76,50-100,352.0,small,0.0,0,31,1,1
0000194_00200_d_0000120,76,50-100,640.0,small,0.4743,1,974,0,1
0000194_00200_d_0000120,76,50-100,448.0,small,0.4743,1,-1,0,0
0000194_00200_d_0000120,76,50-100,1160.0,medium,0.0,2,315,0,1
0000194_00200_d_0000120,76,50-100,190.0,small,0.3,1,-1,0,0
0000194_00200_d_0000120,76,50-100,330.0,small,0.3,1,-1,0,0
0000194_00200_d_0000120,76,50-100,108.0,small,0.4249,1,-1,0,0
0000194_00200_d_0000120,76,50-100,171.0,small,0.2113,1,-1,0,0
0000194_00200_d_0000120,76,50-100,77.0,small,0.3564,1,99,1,1
0000194_00200_d_0000120,76,50-100,3944.0,medium,0.0,0,1,1,1
0000194_00399_d_0000121,143,100-150,364.0,small,0.5789,2,63,1,1
0000194_00399_d_0000121,143,100-150,416.0,small,0.5789,2,21,1,1
0000194_00399_d_0000121,143,100-150,368.0,small,0.4922,1,51,1,1
0000194_00399_d_0000121,143,100-150,496.0,small,0.4922,3,12,1,1
0000194_00399_d_0000121,143,100-150,225.0,small,0.395,3,220,1,1
0000194_00399_d_0000121,143,100-150,220.0,small,0.395,2,71,1,1
0000194_00399_d_0000121,143,100-150,128.0,small,0.3123,2,32,1,1
0000194_00399_d_0000121,143,100-150,275.0,small,0.4084,5,47,1,1
0000194_00399_d_0000121,143,100-150,294.0,small,0.4084,4,41,1,1
0000194_00399_d_0000121,143,100-150,275.0,small,0.2998,1,31,1,1
0000194_00399_d_0000121,143,100-150,345.0,small,0.2998,1,26,1,1
0000194_00399_d_0000121,143,100-150,260.0,small,0.506,1,44,1,1
0000194_00399_d_0000121,143,100-150,230.0,small,0.405,1,65,1,1
0000194_00399_d_0000121,143,100-150,135.0,small,0.3934,2,81,1,1
0000194_00399_d_0000121,143,100-150,120.0,small,0.3934,2,79,1,1
0000194_00399_d_0000121,143,100-150,189.0,small,0.396,1,58,1,1
0000194_00399_d_0000121,143,100-150,160.0,small,0.4375,2,76,1,1
0000194_00399_d_0000121,143,100-150,70.0,small,0.4375,2,-1,0,0
0000194_00399_d_0000121,143,100-150,220.0,small,0.4437,4,39,1,1
0000194_00399_d_0000121,143,100-150,240.0,small,0.403,1,56,1,1
0000194_00399_d_0000121,143,100-150,264.0,small,0.4867,1,179,1,1
0000194_00399_d_0000121,143,100-150,231.0,small,0.4626,1,61,1,1
0000194_00399_d_0000121,143,100-150,180.0,small,0.4444,1,740,0,1
0000194_00399_d_0000121,143,100-150,90.0,small,0.2857,3,143,1,1
0000194_00399_d_0000121,143,100-150,140.0,small,0.4162,3,80,1,1
0000194_00399_d_0000121,143,100-150,143.0,small,0.3264,1,67,1,1
0000194_00399_d_0000121,143,100-150,189.0,small,0.5685,3,123,1,1
0000194_00399_d_0000121,143,100-150,50.0,small,0.36,3,-1,0,0
0000194_00399_d_0000121,143,100-150,120.0,small,0.5685,3,60,1,1
0000194_00399_d_0000121,143,100-150,96.0,small,0.374,3,68,1,1
0000194_00399_d_0000121,143,100-150,91.0,small,0.503,5,152,1,1
0000194_00399_d_0000121,143,100-150,60.0,small,0.4444,6,153,1,1
0000194_00399_d_0000121,143,100-150,77.0,small,0.4667,9,88,1,1
0000194_00399_d_0000121,143,100-150,84.0,small,0.4261,6,78,1,1
0000194_00399_d_0000121,143,100-150,66.0,small,0.4,2,198,1,1
0000194_00399_d_0000121,143,100-150,60.0,small,0.4286,2,156,1,1
0000194_00399_d_0000121,143,100-150,105.0,small,0.26,1,114,1,1
0000194_00399_d_0000121,143,100-150,84.0,small,0.26,1,145,1,1
0000194_00399_d_0000121,143,100-150,240.0,small,0.506,1,66,1,1
0000194_00399_d_0000121,143,100-150,221.0,small,0.405,1,91,1,1
0000194_00399_d_0000121,143,100-150,280.0,small,0.3518,3,42,1,1
0000194_00399_d_0000121,143,100-150,160.0,small,0.396,1,87,1,1
0000194_00399_d_0000121,143,100-150,190.0,small,0.3359,4,107,1,1
0000194_00399_d_0000121,143,100-150,190.0,small,0.4437,2,59,1,1
0000194_00399_d_0000121,143,100-150,240.0,small,0.4867,1,167,1,1
0000194_00399_d_0000121,143,100-150,84.0,small,0.374,1,48,1,1
0000194_00399_d_0000121,143,100-150,70.0,small,0.4444,7,101,1,1
0000194_00399_d_0000121,143,100-150,77.0,small,0.4667,8,199,1,1
0000194_00399_d_0000121,143,100-150,60.0,small,0.4,4,154,1,1
0000194_00399_d_0000121,143,100-150,80.0,small,0.4261,6,53,1,1
0000194_00399_d_0000121,143,100-150,80.0,small,0.4286,3,448,0,1
0000194_00399_d_0000121,143,100-150,304.0,small,0.3264,1,70,1,1
0000194_00399_d_0000121,143,100-150,238.0,small,0.4623,3,34,1,1
0000194_00399_d_0000121,143,100-150,180.0,small,0.4626,1,89,1,1
0000194_00399_d_0000121,143,100-150,126.0,small,0.2857,3,99,1,1
0000194_00399_d_0000121,143,100-150,105.0,small,0.4162,3,35,1,1
0000194_00399_d_0000121,143,100-150,405.0,small,0.4444,4,23,1,1
0000194_00399_d_0000121,143,100-150,160.0,small,0.503,7,109,1,1
0000194_00399_d_0000121,143,100-150,294.0,small,0.2702,1,129,1,1
0000194_00399_d_0000121,143,100-150,280.0,small,0.6071,1,38,1,1
0000194_00399_d_0000121,143,100-150,128.0,small,0.1402,2,127,1,1
0000194_00399_d_0000121,143,100-150,252.0,small,0.3077,2,86,1,1
0000194_00399_d_0000121,143,100-150,136.0,small,0.6122,2,30,1,1
0000194_00399_d_0000121,143,100-150,143.0,small,0.568,2,50,1,1
0000194_00399_d_0000121,143,100-150,330.0,small,0.4825,1,69,1,1
0000194_00399_d_0000121,143,100-150,252.0,small,0.3077,1,90,1,1
0000194_00399_d_0000121,143,100-150,180.0,small,0.3702,1,77,1,1
0000194_00399_d_0000121,143,100-150,171.0,small,0.4062,1,85,1,1
0000194_00399_d_0000121,143,100-150,253.0,small,0.4288,1,45,1,1
0000194_00399_d_0000121,143,100-150,360.0,small,0.2654,1,33,1,1
0000194_00399_d_0000121,143,100-150,570.0,small,0.3821,1,43,1,1
0000194_00399_d_0000121,143,100-150,450.0,small,0.2885,1,40,1,1
0000194_00399_d_0000121,143,100-150,759.0,small,0.2702,1,18,1,1
0000194_00399_d_0000121,143,100-150,512.0,small,0.403,1,22,1,1
0000194_00399_d_0000121,143,100-150,180.0,small,0.6122,2,57,1,1
0000194_00399_d_0000121,143,100-150,360.0,small,0.3077,2,27,1,1
0000194_00399_d_0000121,143,100-150,350.0,small,0.6071,1,15,1,1
0000194_00399_d_0000121,143,100-150,684.0,small,0.4825,1,16,1,1
0000194_00399_d_0000121,143,100-150,480.0,small,0.4288,3,28,1,1
0000194_00399_d_0000121,143,100-150,234.0,small,0.4062,1,64,1,1
0000194_00399_d_0000121,143,100-150,207.0,small,0.3077,1,138,1,1
0000194_00399_d_0000121,143,100-150,105.0,small,0.3702,1,125,1,1
0000194_00399_d_0000121,143,100-150,999.0,small,0.2654,1,6,1,1
0000194_00399_d_0000121,143,100-150,756.0,small,0.2885,1,4,1,1
0000194_00399_d_0000121,143,100-150,667.0,small,0.3821,1,10,1,1
0000194_00399_d_0000121,143,100-150,1058.0,medium,0.017,2,149,1,1
0000194_00399_d_0000121,143,100-150,672.0,small,0.0263,3,49,1,1
0000194_00399_d_0000121,143,100-150,775.0,small,0.0,7,24,1,1
0000194_00399_d_0000121,143,100-150,832.0,small,0.0887,9,103,1,1
0000194_00399_d_0000121,143,100-150,775.0,small,0.1572,11,274,1,1
0000194_00399_d_0000121,143,100-150,484.0,small,0.1572,7,-1,0,0
0000194_00399_d_0000121,143,100-150,320.0,small,0.0,2,25,1,1
0000194_00399_d_0000121,143,100-150,60.0,small,0.0909,2,610,0,1
0000194_00399_d_0000121,143,100-150,60.0,small,0.0909,3,200,1,1
0000194_00399_d_0000121,143,100-150,150.0,small,0.0887,5,188,1,1
0000194_00399_d_0000121,143,100-150,90.0,small,0.0758,2,192,1,1
0000194_00399_d_0000121,143,100-150,187.0,small,0.0263,1,140,1,1
0000194_00399_d_0000121,143,100-150,198.0,small,0.017,0,159,1,1
0000194_00399_d_0000121,143,100-150,266.0,small,0.0,0,72,1,1
0000194_00399_d_0000121,143,100-150,1820.0,medium,0.0,1,2,1,1
0000194_00399_d_0000121,143,100-150,3910.0,medium,0.171,4,19,1,1
0000194_00399_d_0000121,143,100-150,2993.0,medium,0.171,4,0,1,1
0000194_00399_d_0000121,143,100-150,2844.0,medium,0.0039,3,1,1,1
0000194_00399_d_0000121,143,100-150,1184.0,medium,0.0,1,5,1,1
0000194_00399_d_0000121,143,100-150,272.0,small,0.0776,2,92,1,1
0000194_00399_d_0000121,143,100-150,672.0,small,0.0776,5,17,1,1
0000194_00399_d_0000121,143,100-150,50.0,small,0.3261,2,-1,0,0
0000194_00399_d_0000121,143,100-150,72.0,small,0.3261,2,-1,0,0
0000194_00399_d_0000121,143,100-150,154.0,small,0.2697,2,-1,0,0
0000194_00399_d_0000121,143,100-150,216.0,small,0.0,0,20,1,1
0000194_00399_d_0000121,143,100-150,112.0,small,0.0,0,572,0,1
0000194_00399_d_0000121,143,100-150,60.0,small,0.0171,1,-1,0,0
0000194_00399_d_0000121,143,100-150,238.0,small,0.0171,2,108,1,1
0000194_00399_d_0000121,143,100-150,693.0,small,0.0,2,-1,0,0
0000194_00399_d_0000121,143,100-150,468.0,small,0.0,1,8,1,1
0000194_00399_d_0000121,143,100-150,608.0,small,0.1182,6,11,1,1
0000194_00399_d_0000121,143,100-150,414.0,small,0.1239,4,115,1,1
0000194_00399_d_0000121,143,100-150,252.0,small,0.0,1,13,1,1
0000194_00399_d_0000121,143,100-150,77.0,small,0.0,1,189,1,1
0000194_00399_d_0000121,143,100-150,357.0,small,0.1239,3,496,0,1
0000194_00399_d_0000121,143,100-150,494.0,small,0.0287,18,29,1,1
0000194_00399_d_0000121,143,100-150,306.0,small,0.1556,10,14,1,1
0000194_00399_d_0000121,143,100-150,288.0,small,0.1556,9,9,1,1
0000194_00399_d_0000121,143,100-150,256.0,small,0.0462,7,37,1,1
0000194_00399_d_0000121,143,100-150,210.0,small,0.3333,5,55,1,1
0000194_00399_d_0000121,143,100-150,182.0,small,0.3333,6,75,1,1
0000194_00399_d_0000121,143,100-150,156.0,small,0.3307,6,121,1,1
0000194_00399_d_0000121,143,100-150,238.0,small,0.0,3,7,1,1
0000194_00399_d_0000121,143,100-150,210.0,small,0.0,1,3,1,1
0000194_00399_d_0000121,143,100-150,540.0,small,0.1094,10,-1,0,0
0000194_00399_d_0000121,143,100-150,99.0,small,0.1094,3,-1,0,0
0000194_00399_d_0000121,143,100-150,20.0,small,0.4706,1,420,0,1
0000194_00399_d_0000121,143,100-150,28.0,small,0.3404,1,347,0,1
0000194_00399_d_0000121,143,100-150,30.0,small,0.4706,1,275,1,1
0000194_00399_d_0000121,143,100-150,35.0,small,0.3404,1,118,1,1
0000194_00399_d_0000121,143,100-150,12.0,small,0.5,2,-1,0,0
0000194_00399_d_0000121,143,100-150,15.0,small,0.5,2,-1,0,0
0000194_00399_d_0000121,143,100-150,63.0,small,0.1364,3,116,1,1
0000194_00399_d_0000121,143,100-150,18.0,small,0.0,0,-1,0,0
0000194_00399_d_0000121,143,100-150,132.0,small,0.0,1,522,0,1
0000194_00399_d_0000121,143,100-150,121.0,small,0.0,1,110,1,1
0000194_00399_d_0000121,143,100-150,434.0,small,0.0,0,46,1,1
0000194_00399_d_0000121,143,100-150,128.0,small,0.0,0,344,0,1
