image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000081_00000_d_0000001,86,50-100,455.0,small,0.4713,5,92,1,1
0000081_00000_d_0000001,86,50-100,396.0,small,0.2797,5,104,1,1
0000081_00000_d_0000001,86,50-100,384.0,small,0.4978,7,33,1,1
0000081_00000_d_0000001,86,50-100,290.0,small,0.4978,7,292,1,1
0000081_00000_d_0000001,86,50-100,338.0,small,0.3934,4,83,1,1
0000081_00000_d_0000001,86,50-100,512.0,small,0.3934,5,74,1,1
0000081_00000_d_0000001,86,50-100,143.0,small,0.0,0,60,1,1
0000081_00000_d_0000001,86,50-100,736.0,small,0.0888,12,181,1,1
0000081_00000_d_0000001,86,50-100,279.0,small,0.116,7,-1,0,0
0000081_00000_d_0000001,86,50-100,279.0,small,0.116,6,62,1,1
0000081_00000_d_0000001,86,50-100,391.0,small,0.1326,8,115,1,1
0000081_00000_d_0000001,86,50-100,275.0,small,0.3444,9,29,1,1
0000081_00000_d_0000001,86,50-100,325.0,small,0.0766,5,52,1,1
0000081_00000_d_0000001,86,50-100,153.0,small,0.08,4,-1,0,0
0000081_00000_d_0000001,86,50-100,450.0,small,0.4676,4,1,1,1
0000081_00000_d_0000001,86,50-100,275.0,small,0.4676,4,875,0,1
0000081_00000_d_0000001,86,50-100,225.0,small,0.08,4,10,1,1
0000081_00000_d_0000001,86,50-100,350.0,small,0.0,7,3,1,1
0000081_00000_d_0000001,86,50-100,322.0,small,0.1319,4,79,1,1
0000081_00000_d_0000001,86,50-100,270.0,small,0.2593,5,32,1,1
0000081_00000_d_0000001,86,50-100,294.0,small,0.0888,8,56,1,1
0000081_00000_d_0000001,86,50-100,255.0,small,0.0423,8,211,1,1
0000081_00000_d_0000001,86,50-100,336.0,small,0.3011,9,71,1,1
0000081_00000_d_0000001,86,50-100,390.0,small,0.3011,9,91,1,1
0000081_00000_d_0000001,86,50-100,300.0,small,0.2217,7,309,0,1
0000081_00000_d_0000001,86,50-100,207.0,small,0.2217,4,693,0,1
0000081_00000_d_0000001,86,50-100,240.0,small,0.2593,5,94,1,1
0000081_00000_d_0000001,86,50-100,360.0,small,0.1007,9,9,1,1
0000081_00000_d_0000001,86,50-100,252.0,small,0.1818,5,28,1,1
0000081_00000_d_0000001,86,50-100,224.0,small,0.3231,7,14,1,1
0000081_00000_d_0000001,86,50-100,252.0,small,0.3444,8,40,1,1
0000081_00000_d_0000001,86,50-100,216.0,small,0.1828,5,453,0,1
0000081_00000_d_0000001,86,50-100,120.0,small,0.3231,5,-1,0,0
0000081_00000_d_0000001,86,50-100,126.0,small,0.1707,1,93,1,1
0000081_00000_d_0000001,86,50-100,210.0,small,0.0929,6,27,1,1
0000081_00000_d_0000001,86,50-100,238.0,small,0.2633,3,116,1,1
0000081_00000_d_0000001,86,50-100,168.0,small,0.1068,3,213,1,1
0000081_00000_d_0000001,86,50-100,143.0,small,0.1068,3,353,0,1
0000081_00000_d_0000001,86,50-100,165.0,small,0.2633,2,741,0,1
0000081_00000_d_0000001,86,50-100,319.0,small,0.0,2,30,1,1
0000081_00000_d_0000001,86,50-100,138.0,small,0.017,2,227,1,1
0000081_00000_d_0000001,86,50-100,280.0,small,0.0122,4,6,1,1
0000081_00000_d_0000001,86,50-100,220.0,small,0.017,1,21,1,1
0000081_00000_d_0000001,86,50-100,240.0,small,0.0783,4,133,1,1
0000081_00000_d_0000001,86,50-100,242.0,small,0.0783,4,26,1,1
0000081_00000_d_0000001,86,50-100,210.0,small,0.1707,4,46,1,1
0000081_00000_d_0000001,86,50-100,276.0,small,0.1832,6,113,1,1
0000081_00000_d_0000001,86,50-100,300.0,small,0.0996,7,38,1,1
0000081_00000_d_0000001,86,50-100,207.0,small,0.1321,5,54,1,1
0000081_00000_d_0000001,86,50-100,253.0,small,0.0407,3,314,0,1
0000081_00000_d_0000001,86,50-100,230.0,small,0.1321,4,122,1,1
0000081_00000_d_0000001,86,50-100,189.0,small,0.0,6,37,1,1
0000081_00000_d_0000001,86,50-100,189.0,small,0.1832,3,134,1,1
0000086_00000_d_0000001,37,<50,805.0,small,0.0,2,16,1,1
0000086_00000_d_0000001,37,<50,592.0,small,0.0,0,12,1,1
0000086_00000_d_0000001,37,<50,817.0,small,0.0,3,20,1,1
0000086_00000_d_0000001,37,<50,352.0,small,0.0,0,23,1,1
0000086_00000_d_0000001,37,<50,1064.0,medium,0.1582,6,7,1,1
0000086_00000_d_0000001,37,<50,1219.0,medium,0.0261,1,4,1,1
0000086_00000_d_0000001,37,<50,2204.0,medium,0.0185,2,2,1,1
0000086_00000_d_0000001,37,<50,2370.0,medium,0.0,2,1,1,1
0000086_00000_d_0000001,37,<50,2376.0,medium,0.0,0,6,1,1
0000086_00000_d_0000001,37,<50,1302.0,medium,0.0,4,5,1,1
0000086_00000_d_0000001,37,<50,2210.0,medium,0.0,3,3,1,1
0000086_00000_d_0000001,37,<50,1178.0,medium,0.0342,4,10,1,1
0000086_00000_d_0000001,37,<50,1159.0,medium,0.0519,4,11,1,1
0000086_00000_d_0000001,37,<50,940.0,small,0.0342,3,14,1,1
0000086_00000_d_0000001,37,<50,950.0,small,0.0519,4,15,1,1
0000086_00000_d_0000001,37,<50,1200.0,medium,0.0,1,13,1,1
0000086_00000_d_0000001,37,<50,969.0,small,0.0,1,8,1,1
0000086_00000_d_0000001,37,<50,468.0,small,0.0,0,26,1,1
0000086_00000_d_0000001,37,<50,416.0,small,0.0,0,21,1,1
0000086_00000_d_0000001,37,<50,897.0,small,0.1807,1,25,1,1
0000086_00000_d_0000001,37,<50,828.0,small,0.1807,1,30,1,1
0000086_00000_d_0000001,37,<50,360.0,small,0.2308,3,31,1,1
0000086_00000_d_0000001,37,<50,408.0,small,0.2442,5,37,1,1
0000086_00000_d_0000001,37,<50,448.0,small,0.2442,5,29,1,1
0000086_00000_d_0000001,37,<50,405.0,small,0.3293,6,42,1,1
0000086_00000_d_0000001,37,<50,576.0,small,0.3293,6,49,1,1
0000086_00000_d_0000001,37,<50,378.0,small,0.1456,6,28,1,1
0000086_00000_d_0000001,37,<50,1221.0,medium,0.0261,1,19,1,1
0000086_00000_d_0000001,37,<50,1972.0,medium,0.0,0,27,1,1
0000086_00000_d_0000001,37,<50,2418.0,medium,0.0185,2,17,1,1
0000086_00000_d_0000001,37,<50,1792.0,medium,0.0,1,9,1,1
0000086_00000_d_0000001,37,<50,2480.0,medium,0.0,1,0,1,1
0000086_00000_d_0000001,37,<50,375.0,small,0.0,1,147,1,1
0000086_00000_d_0000001,37,<50,1776.0,medium,0.0,0,18,1,1
0000086_00000_d_0000001,37,<50,779.0,small,0.0,1,103,1,1
0000086_00000_d_0000001,37,<50,810.0,small,0.0,1,-1,0,0
0000086_00000_d_0000001,37,<50,672.0,small,0.0,1,110,1,1
0000086_00592_d_0000002,65,50-100,270.0,small,0.0,0,32,1,1
0000086_00592_d_0000002,65,50-100,420.0,small,0.0,1,17,1,1
0000086_00592_d_0000002,65,50-100,210.0,small,0.0,0,30,1,1
0000086_00592_d_0000002,65,50-100,182.0,small,0.0,1,34,1,1
0000086_00592_d_0000002,65,50-100,200.0,small,0.1032,4,91,1,1
0000086_00592_d_0000002,65,50-100,78.0,small,0.234,3,-1,0,0
0000086_00592_d_0000002,65,50-100,96.0,small,0.234,3,102,1,1
0000086_00592_d_0000002,65,50-100,55.0,small,0.0786,2,-1,0,0
0000086_00592_d_0000002,65,50-100,560.0,small,0.1438,2,43,1,1
0000086_00592_d_0000002,65,50-100,1222.0,medium,0.1438,4,19,1,1
0000086_00592_d_0000002,65,50-100,1029.0,medium,0.1103,5,9,1,1
0000086_00592_d_0000002,65,50-100,1025.0,medium,0.1792,5,35,1,1
0000086_00592_d_0000002,65,50-100,870.0,small,0.1792,6,47,1,1
0000086_00592_d_0000002,65,50-100,567.0,small,0.1342,3,44,1,1
0000086_00592_d_0000002,65,50-100,1410.0,medium,0.01,6,26,1,1
0000086_00592_d_0000002,65,50-100,1936.0,medium,0.0,5,29,1,1
0000086_00592_d_0000002,65,50-100,1287.0,medium,0.0146,5,15,1,1
0000086_00592_d_0000002,65,50-100,1470.0,medium,0.3186,6,501,0,1
0000086_00592_d_0000002,65,50-100,3430.0,medium,0.331,8,36,1,1
0000086_00592_d_0000002,65,50-100,1634.0,medium,0.3186,6,285,1,1
0000086_00592_d_0000002,65,50-100,1806.0,medium,0.331,3,22,1,1
0000086_00592_d_0000002,65,50-100,2700.0,medium,0.3476,4,8,1,1
0000086_00592_d_0000002,65,50-100,2117.0,medium,0.0,2,0,1,1
0000086_00592_d_0000002,65,50-100,2511.0,medium,0.3476,4,149,1,1
0000086_00592_d_0000002,65,50-100,1600.0,medium,0.0151,6,6,1,1
0000086_00592_d_0000002,65,50-100,1632.0,medium,0.0,6,14,1,1
0000086_00592_d_0000002,65,50-100,1584.0,medium,0.0,2,7,1,1
0000086_00592_d_0000002,65,50-100,2146.0,medium,0.1493,3,10,1,1
0000086_00592_d_0000002,65,50-100,1302.0,medium,0.1493,3,23,1,1
0000086_00592_d_0000002,65,50-100,2176.0,medium,0.0,3,1,1,1
0000086_00592_d_0000002,65,50-100,1380.0,medium,0.0,1,11,1,1
0000086_00592_d_0000002,65,50-100,1475.0,medium,0.0,1,2,1,1
0000086_00592_d_0000002,65,50-100,1512.0,medium,0.0,1,12,1,1
0000086_00592_d_0000002,65,50-100,621.0,small,0.0,0,38,1,1
0000086_00592_d_0000002,65,50-100,1254.0,medium,0.0428,3,4,1,1
0000086_00592_d_0000002,65,50-100,1500.0,medium,0.0479,3,3,1,1
0000086_00592_d_0000002,65,50-100,432.0,small,0.0,2,24,1,1
0000086_00592_d_0000002,65,50-100,592.0,small,0.5386,2,25,1,1
0000086_00592_d_0000002,65,50-100,962.0,small,0.5386,5,48,1,1
0000086_00592_d_0000002,65,50-100,576.0,small,0.0,1,18,1,1
0000086_00592_d_0000002,65,50-100,189.0,small,0.0,0,20,1,1
0000086_00592_d_0000002,65,50-100,220.0,small,0.0,0,21,1,1
0000086_00592_d_0000002,65,50-100,490.0,small,0.0,1,13,1,1
0000086_00592_d_0000002,65,50-100,572.0,small,0.0,2,5,1,1
0000086_00592_d_0000002,65,50-100,440.0,small,0.2124,2,60,1,1
0000086_00592_d_0000002,65,50-100,1044.0,medium,0.2124,2,183,1,1
0000086_00592_d_0000002,65,50-100,207.0,small,0.384,5,41,1,1
0000086_00592_d_0000002,65,50-100,250.0,small,0.206,5,53,1,1
0000086_00592_d_0000002,65,50-100,312.0,small,0.384,5,115,1,1
0000086_00592_d_0000002,65,50-100,297.0,small,0.3509,5,57,1,1
0000086_00592_d_0000002,65,50-100,396.0,small,0.4272,5,67,1,1
0000086_00592_d_0000002,65,50-100,192.0,small,0.4272,5,37,1,1
0000086_00592_d_0000002,65,50-100,455.0,small,0.0,0,28,1,1
0000086_00592_d_0000002,65,50-100,275.0,small,0.0,1,45,1,1
0000086_00592_d_0000002,65,50-100,220.0,small,0.0,0,105,1,1
0000086_00592_d_0000002,65,50-100,168.0,small,0.0,2,31,1,1
0000086_00592_d_0000002,65,50-100,210.0,small,0.0,1,208,1,1
0000086_00592_d_0000002,65,50-100,810.0,small,0.0,2,16,1,1
0000086_00592_d_0000002,65,50-100,312.0,small,0.0,2,246,1,1
0000086_00592_d_0000002,65,50-100,820.0,small,0.0,4,245,1,1
0000086_00592_d_0000002,65,50-100,396.0,small,0.3564,2,55,1,1
0000086_00592_d_0000002,65,50-100,290.0,small,0.0924,2,52,1,1
0000086_00592_d_0000002,65,50-100,152.0,small,0.3564,2,541,0,1
0000086_00592_d_0000002,65,50-100,774.0,small,0.27,1,51,1,1
0000086_00592_d_0000002,65,50-100,209.0,small,0.27,1,785,0,1
0000086_01084_d_0000003,146,100-150,120.0,small,0.0815,1,110,1,1
0000086_01084_d_0000003,146,100-150,225.0,small,0.0815,2,-1,0,0
0000086_01084_d_0000003,146,100-150,363.0,small,0.0,4,-1,0,0
0000086_01084_d_0000003,146,100-150,147.0,small,0.0,3,30,1,1
0000086_01084_d_0000003,146,100-150,152.0,small,0.0,2,323,0,1
0000086_01084_d_0000003,146,100-150,133.0,small,0.0,2,78,1,1
0000086_01084_d_0000003,146,100-150,96.0,small,0.0,2,360,0,1
0000086_01084_d_0000003,146,100-150,147.0,small,0.0,3,137,1,1
0000086_01084_d_0000003,146,100-150,170.0,small,0.0,4,260,1,1
0000086_01084_d_0000003,146,100-150,136.0,small,0.0,4,322,0,1
0000086_01084_d_0000003,146,100-150,96.0,small,0.0,4,163,1,1
0000086_01084_d_0000003,146,100-150,114.0,small,0.4898,6,-1,0,0
0000086_01084_d_0000003,146,100-150,105.0,small,0.4898,4,213,1,1
0000086_01084_d_0000003,146,100-150,198.0,small,0.1856,10,63,1,1
0000086_01084_d_0000003,146,100-150,147.0,small,0.1856,5,125,1,1
0000086_01084_d_0000003,146,100-150,85.0,small,0.1275,3,-1,0,0
0000086_01084_d_0000003,146,100-150,136.0,small,0.0728,7,366,0,1
0000086_01084_d_0000003,146,100-150,120.0,small,0.0789,5,145,1,1
0000086_01084_d_0000003,146,100-150,85.0,small,0.153,3,89,1,1
0000086_01084_d_0000003,146,100-150,126.0,small,0.153,5,136,1,1
0000086_01084_d_0000003,146,100-150,126.0,small,0.1053,4,206,1,1
0000086_01084_d_0000003,146,100-150,35.0,small,0.0,1,-1,0,0
0000086_01084_d_0000003,146,100-150,168.0,small,0.0,3,47,1,1
0000086_01084_d_0000003,146,100-150,160.0,small,0.0,6,85,1,1
0000086_01084_d_0000003,146,100-150,65.0,small,0.0,0,280,1,1
0000086_01084_d_0000003,146,100-150,48.0,small,0.0,0,143,1,1
0000086_01084_d_0000003,146,100-150,42.0,small,0.0,1,546,0,1
0000086_01084_d_0000003,146,100-150,105.0,small,0.0,3,271,1,1
0000086_01084_d_0000003,146,100-150,108.0,small,0.0,3,-1,0,0
0000086_01084_d_0000003,146,100-150,84.0,small,0.0,0,95,1,1
0000086_01084_d_0000003,146,100-150,60.0,small,0.0,1,-1,0,0
0000086_01084_d_0000003,146,100-150,184.0,small,0.0,5,34,1,1
0000086_01084_d_0000003,146,100-150,121.0,small,0.0,3,71,1,1
0000086_01084_d_0000003,146,100-150,132.0,small,0.0,1,55,1,1
0000086_01084_d_0000003,146,100-150,300.0,small,0.0,0,37,1,1
0000086_01084_d_0000003,146,100-150,363.0,small,0.0,0,160,1,1
0000086_01084_d_0000003,146,100-150,630.0,small,0.3944,3,66,1,1
0000086_01084_d_0000003,146,100-150,378.0,small,0.1114,2,91,1,1
0000086_01084_d_0000003,146,100-150,420.0,small,0.3944,2,272,1,1
0000086_01084_d_0000003,146,100-150,638.0,small,0.0,2,51,1,1
0000086_01084_d_0000003,146,100-150,1008.0,small,0.0,2,10,1,1
0000086_01084_d_0000003,146,100-150,748.0,small,0.0,2,15,1,1
0000086_01084_d_0000003,146,100-150,855.0,small,0.0386,3,7,1,1
0000086_01084_d_0000003,146,100-150,1296.0,medium,0.0386,5,5,1,1
0000086_01084_d_0000003,146,100-150,900.0,small,0.2283,5,13,1,1
0000086_01084_d_0000003,146,100-150,1440.0,medium,0.2283,5,404,0,1
0000086_01084_d_0000003,146,100-150,1242.0,medium,0.3643,6,92,1,1
0000086_01084_d_0000003,146,100-150,1462.0,medium,0.3643,6,97,1,1
0000086_01084_d_0000003,146,100-150,1140.0,medium,0.3689,2,8,1,1
0000086_01084_d_0000003,146,100-150,799.0,small,0.3279,3,54,1,1
0000086_01084_d_0000003,146,100-150,1064.0,medium,0.3689,3,806,0,1
0000086_01084_d_0000003,146,100-150,1054.0,medium,0.2717,4,274,1,1
0000086_01084_d_0000003,146,100-150,884.0,small,0.2717,3,-1,0,0
0000086_01084_d_0000003,146,100-150,2888.0,medium,0.0,0,1,1,1
0000086_01084_d_0000003,146,100-150,930.0,small,0.0,0,45,1,1
0000086_01084_d_0000003,146,100-150,1876.0,medium,0.1029,4,0,1,1
0000086_01084_d_0000003,146,100-150,1403.0,medium,0.2222,4,22,1,1
0000086_01084_d_0000003,146,100-150,990.0,small,0.2222,3,-1,0,0
0000086_01084_d_0000003,146,100-150,1081.0,medium,0.3021,4,49,1,1
0000086_01084_d_0000003,146,100-150,2091.0,medium,0.3021,6,12,1,1
0000086_01084_d_0000003,146,100-150,1020.0,small,0.0,3,21,1,1
0000086_01084_d_0000003,146,100-150,1710.0,medium,0.0,4,3,1,1
0000086_01084_d_0000003,146,100-150,1760.0,medium,0.0,6,2,1,1
0000086_01084_d_0000003,146,100-150,810.0,small,0.4024,5,17,1,1
0000086_01084_d_0000003,146,100-150,612.0,small,0.4024,5,388,0,1
0000086_01084_d_0000003,146,100-150,686.0,small,0.1694,6,119,1,1
0000086_01084_d_0000003,146,100-150,646.0,small,0.0346,8,135,1,1
0000086_01084_d_0000003,146,100-150,550.0,small,0.088,7,113,1,1
0000086_01084_d_0000003,146,100-150,598.0,small,0.2972,4,56,1,1
0000086_01084_d_0000003,146,100-150,816.0,small,0.2972,4,84,1,1
0000086_01084_d_0000003,146,100-150,432.0,small,0.041,3,11,1,1
0000086_01084_d_0000003,146,100-150,481.0,small,0.1101,3,39,1,1
0000086_01084_d_0000003,146,100-150,608.0,small,0.225,4,112,1,1
0000086_01084_d_0000003,146,100-150,372.0,small,0.225,3,53,1,1
0000086_01084_d_0000003,146,100-150,532.0,small,0.0,4,14,1,1
0000086_01084_d_0000003,146,100-150,560.0,small,0.5215,4,240,1,1
0000086_01084_d_0000003,146,100-150,288.0,small,0.2326,3,102,1,1
0000086_01084_d_0000003,146,100-150,432.0,small,0.5215,4,23,1,1
0000086_01084_d_0000003,146,100-150,600.0,small,0.0211,5,65,1,1
0000086_01084_d_0000003,146,100-150,119.0,small,0.0,1,-1,0,0
0000086_01084_d_0000003,146,100-150,105.0,small,0.0,2,-1,0,0
0000086_01084_d_0000003,146,100-150,65.0,small,0.0,1,-1,0,0
0000086_01084_d_0000003,146,100-150,126.0,small,0.0,2,-1,0,0
0000086_01084_d_0000003,146,100-150,55.0,small,0.0,2,703,0,1
0000086_01084_d_0000003,146,100-150,98.0,small,0.2955,3,234,1,1
0000086_01084_d_0000003,146,100-150,130.0,small,0.2955,3,153,1,1
0000086_01084_d_0000003,146,100-150,90.0,small,0.1957,2,198,1,1
0000086_01084_d_0000003,146,100-150,147.0,small,0.1625,2,52,1,1
0000086_01084_d_0000003,146,100-150,132.0,small,0.5814,3,718,0,1
0000086_01084_d_0000003,146,100-150,140.0,small,0.5814,3,26,1,1
0000086_01084_d_0000003,146,100-150,192.0,small,0.0,0,19,1,1
0000086_01084_d_0000003,146,100-150,162.0,small,0.2217,2,42,1,1
0000086_01084_d_0000003,146,100-150,119.0,small,0.2217,3,77,1,1
0000086_01084_d_0000003,146,100-150,72.0,small,0.0,0,-1,0,0
0000086_01084_d_0000003,146,100-150,288.0,small,0.0,2,142,1,1
0000086_01084_d_0000003,146,100-150,300.0,small,0.3204,4,189,1,1
0000086_01084_d_0000003,146,100-150,380.0,small,0.3204,5,48,1,1
0000086_01084_d_0000003,146,100-150,357.0,small,0.18,4,-1,0,0
0000086_01084_d_0000003,146,100-150,360.0,small,0.1702,4,740,0,1
0000086_01084_d_0000003,146,100-150,410.0,small,0.18,5,151,1,1
0000086_01084_d_0000003,146,100-150,84.0,small,0.0658,1,159,1,1
0000086_01084_d_0000003,146,100-150,240.0,small,0.0658,2,44,1,1
0000086_01084_d_0000003,146,100-150,256.0,small,0.0,0,32,1,1
0000086_01084_d_0000003,146,100-150,160.0,small,0.0,1,43,1,1
0000086_01084_d_0000003,146,100-150,620.0,small,0.1538,1,-1,0,0
0000086_01084_d_0000003,146,100-150,280.0,small,0.1538,1,254,1,1
0000086_01084_d_0000003,146,100-150,182.0,small,0.0,0,35,1,1
0000086_01084_d_0000003,146,100-150,243.0,small,0.0,2,4,1,1
0000086_01084_d_0000003,146,100-150,126.0,small,0.0,0,25,1,1
0000086_01084_d_0000003,146,100-150,126.0,small,0.0,0,58,1,1
0000086_01084_d_0000003,146,100-150,85.0,small,0.0,0,68,1,1
0000086_01084_d_0000003,146,100-150,156.0,small,0.0,1,211,1,1
0000086_01084_d_0000003,146,100-150,84.0,small,0.0,0,62,1,1
0000086_01084_d_0000003,146,100-150,147.0,small,0.0,0,20,1,1
0000086_01084_d_0000003,146,100-150,90.0,small,0.0,0,140,1,1
0000086_01084_d_0000003,146,100-150,200.0,small,0.0,0,16,1,1
0000086_01084_d_0000003,146,100-150,114.0,small,0.0,2,24,1,1
0000086_01084_d_0000003,146,100-150,99.0,small,0.0508,2,122,1,1
0000086_01084_d_0000003,146,100-150,108.0,small,0.0508,3,469,0,1
0000086_01084_d_0000003,146,100-150,120.0,small,0.0,2,93,1,1
0000086_01084_d_0000003,146,100-150,210.0,small,0.0,0,6,1,1
0000086_01084_d_0000003,146,100-150,396.0,small,0.0,1,94,1,1
0000086_01084_d_0000003,146,100-150,630.0,small,0.0,1,9,1,1
0000086_01084_d_0000003,146,100-150,147.0,small,0.0,0,61,1,1
0000086_01084_d_0000003,146,100-150,189.0,small,0.0,1,38,1,1
0000086_01084_d_0000003,146,100-150,242.0,small,0.0,3,18,1,1
0000086_01084_d_0000003,146,100-150,225.0,small,0.0,4,99,1,1
0000086_01084_d_0000003,146,100-150,152.0,small,0.0,2,-1,0,0
0000086_01084_d_0000003,146,100-150,275.0,small,0.0481,4,130,1,1
0000086_01084_d_0000003,146,100-150,161.0,small,0.0,2,82,1,1
0000086_01084_d_0000003,146,100-150,161.0,small,0.0481,3,-1,0,0
0000086_01084_d_0000003,146,100-150,133.0,small,0.0,4,40,1,1
0000086_01084_d_0000003,146,100-150,130.0,small,0.3288,4,171,1,1
0000086_01084_d_0000003,146,100-150,64.0,small,0.3288,2,-1,0,0
0000086_01084_d_0000003,146,100-150,130.0,small,0.3288,3,222,1,1
0000086_01084_d_0000003,146,100-150,720.0,small,0.0,2,31,1,1
0000086_01084_d_0000003,146,100-150,702.0,small,0.0296,2,27,1,1
0000086_01084_d_0000003,146,100-150,585.0,small,0.0296,2,28,1,1
0000086_01084_d_0000003,146,100-150,210.0,small,0.0843,5,59,1,1
0000086_01084_d_0000003,146,100-150,330.0,small,0.2247,5,129,1,1
0000086_01084_d_0000003,146,100-150,324.0,small,0.2247,5,46,1,1
0000086_01084_d_0000003,146,100-150,184.0,small,0.5986,5,924,0,1
0000086_01084_d_0000003,146,100-150,286.0,small,0.5986,5,427,0,1
0000086_01084_d_0000003,146,100-150,266.0,small,0.3939,5,988,0,1
0000086_01084_d_0000003,146,100-150,891.0,small,0.0,1,741,0,1
0000086_01084_d_0000003,146,100-150,442.0,small,0.0,1,532,0,1
0000086_01443_d_0000004,107,100-150,1474.0,medium,0.0,1,4,1,1
0000086_01443_d_0000004,107,100-150,1008.0,small,0.0,2,-1,0,0
0000086_01443_d_0000004,107,100-150,1122.0,medium,0.0,6,49,1,1
0000086_01443_d_0000004,107,100-150,1265.0,medium,0.0966,5,30,1,1
0000086_01443_d_0000004,107,100-150,1265.0,medium,0.3999,4,70,1,1
0000086_01443_d_0000004,107,100-150,1196.0,medium,0.3999,4,69,1,1
0000086_01443_d_0000004,107,100-150,1188.0,medium,0.1523,5,40,1,1
0000086_01443_d_0000004,107,100-150,1127.0,medium,0.1523,4,18,1,1
0000086_01443_d_0000004,107,100-150,777.0,small,0.0,0,8,1,1
0000086_01443_d_0000004,107,100-150,748.0,small,0.0,1,0,1,1
0000086_01443_d_0000004,107,100-150,900.0,small,0.0,3,3,1,1
0000086_01443_d_0000004,107,100-150,504.0,small,0.001,2,31,1,1
0000086_01443_d_0000004,107,100-150,624.0,small,0.1938,2,235,1,1
0000086_01443_d_0000004,107,100-150,374.0,small,0.1938,2,86,1,1
0000086_01443_d_0000004,107,100-150,546.0,small,0.0267,5,32,1,1
0000086_01443_d_0000004,107,100-150,688.0,small,0.1605,10,11,1,1
0000086_01443_d_0000004,107,100-150,480.0,small,0.0573,6,36,1,1
0000086_01443_d_0000004,107,100-150,686.0,small,0.0989,3,7,1,1
0000086_01443_d_0000004,107,100-150,425.0,small,0.0989,2,68,1,1
0000086_01443_d_0000004,107,100-150,585.0,small,0.0,4,15,1,1
0000086_01443_d_0000004,107,100-150,352.0,small,0.0275,3,186,1,1
0000086_01443_d_0000004,107,100-150,660.0,small,0.0581,3,14,1,1
0000086_01443_d_0000004,107,100-150,432.0,small,0.0581,6,50,1,1
0000086_01443_d_0000004,107,100-150,280.0,small,0.0,1,55,1,1
0000086_01443_d_0000004,107,100-150,352.0,small,0.0,1,134,1,1
0000086_01443_d_0000004,107,100-150,3738.0,medium,0.0,0,125,1,1
0000086_01443_d_0000004,107,100-150,1551.0,medium,0.1872,7,54,1,1
0000086_01443_d_0000004,107,100-150,1518.0,medium,0.2544,7,82,1,1
0000086_01443_d_0000004,107,100-150,1480.0,medium,0.2544,8,75,1,1
0000086_01443_d_0000004,107,100-150,931.0,small,0.0,3,17,1,1
0000086_01443_d_0000004,107,100-150,684.0,small,0.0,6,13,1,1
0000086_01443_d_0000004,107,100-150,375.0,small,0.061,4,83,1,1
0000086_01443_d_0000004,107,100-150,512.0,small,0.2251,4,58,1,1
0000086_01443_d_0000004,107,100-150,620.0,small,0.3701,4,207,1,1
0000086_01443_d_0000004,107,100-150,646.0,small,0.3701,4,38,1,1
0000086_01443_d_0000004,107,100-150,420.0,small,0.0,0,42,1,1
0000086_01443_d_0000004,107,100-150,340.0,small,0.0504,2,56,1,1
0000086_01443_d_0000004,107,100-150,408.0,small,0.0,0,5,1,1
0000086_01443_d_0000004,107,100-150,442.0,small,0.0,1,27,1,1
0000086_01443_d_0000004,107,100-150,476.0,small,0.0,1,29,1,1
0000086_01443_d_0000004,107,100-150,476.0,small,0.0,2,20,1,1
0000086_01443_d_0000004,107,100-150,432.0,small,0.2342,3,26,1,1
0000086_01443_d_0000004,107,100-150,527.0,small,0.2342,4,19,1,1
0000086_01443_d_0000004,107,100-150,363.0,small,0.0,3,1,1,1
0000086_01443_d_0000004,107,100-150,448.0,small,0.6148,5,71,1,1
0000086_01443_d_0000004,107,100-150,403.0,small,0.6148,5,33,1,1
0000086_01443_d_0000004,107,100-150,403.0,small,0.2121,5,47,1,1
0000086_01443_d_0000004,107,100-150,420.0,small,0.2121,6,2,1,1
0000086_01443_d_0000004,107,100-150,380.0,small,0.0,0,51,1,1
0000086_01443_d_0000004,107,100-150,900.0,small,0.2738,7,-1,0,0
0000086_01443_d_0000004,107,100-150,533.0,small,0.2738,4,23,1,1
0000086_01443_d_0000004,107,100-150,741.0,small,0.0,12,9,1,1
0000086_01443_d_0000004,107,100-150,442.0,small,0.1919,8,43,1,1
0000086_01443_d_0000004,107,100-150,224.0,small,0.0388,5,104,1,1
0000086_01443_d_0000004,107,100-150,204.0,small,0.1919,4,837,0,1
0000086_01443_d_0000004,107,100-150,527.0,small,0.1605,10,53,1,1
0000086_01443_d_0000004,107,100-150,252.0,small,0.0,3,57,1,1
0000086_01443_d_0000004,107,100-150,250.0,small,0.0,1,25,1,1
0000086_01443_d_0000004,107,100-150,261.0,small,0.0,3,77,1,1
0000086_01443_d_0000004,107,100-150,261.0,small,0.0404,5,194,1,1
0000086_01443_d_0000004,107,100-150,203.0,small,0.0404,2,81,1,1
0000086_01443_d_0000004,107,100-150,319.0,small,0.223,6,52,1,1
0000086_01443_d_0000004,107,100-150,405.0,small,0.223,8,60,1,1
0000086_01443_d_0000004,107,100-150,319.0,small,0.1898,7,35,1,1
0000086_01443_d_0000004,107,100-150,308.0,small,0.1898,5,44,1,1
0000086_01443_d_0000004,107,100-150,348.0,small,0.3099,7,39,1,1
0000086_01443_d_0000004,107,100-150,510.0,small,0.3099,9,615,0,1
